Year,Month,Campaign Name,Campaign ID,Ad Group Name,Ad Group ID,Keyword Text,Match Type,Keyword Status,Quality Score,Expected CTR,Ad Relevance,Landing Page Exp.,Impressions,Clicks,CTR,Cost ($),Avg CPC ($),Conversions,Conv. Value ($),ROAS
2022,2022-03-01,California | Search | Best Grass Seed,16460791884,Best Grass Seed Keyword,136905091431,best grass seed for california,PHRASE,ENABLED,,,,,188,31,0.164893617,138.26,4.46,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken pasture seed mix,PHRASE,ENABLED,,,,,59,12,20.34%,11.23,0.94,0.96,81.33,7.24
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry pasture seed,PHRASE,ENABLED,,,,,39,3,7.69%,2.7,0.9,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken forage,EXACT,ENABLED,,,,,22,1,4.55%,1.05,1.05,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry seed mix,PHRASE,ENABLED,,,,,95,8,8.42%,6.3,0.79,1,30.79,4.89
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry forage seed mix,EXACT,ENABLED,,,,,15,2,13.33%,1.77,0.89,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry forage,PHRASE,ENABLED,,,,,46,5,10.87%,4.19,0.84,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry forage,EXACT,ENABLED,,,,,3,1,33.33%,0.45,0.45,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,best forage for chickens,PHRASE,ENABLED,,,,,256,30,11.72%,19.11,0.64,2,93.1,4.87
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry forage seed mix,PHRASE,ENABLED,,,,,22,3,13.64%,3.76,1.25,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken grass seed mix,PHRASE,ENABLED,,,,,10,0,0.00%,0,0,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,best pasture mix for sheep,PHRASE,ENABLED,,,,,34,7,20.59%,4.55,0.65,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,sheep pasture seed mix,PHRASE,ENABLED,,,,,53,7,13.21%,7.63,1.09,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,best sheep pasture mix,PHRASE,ENABLED,,,,,37,3,8.11%,0.28,0.09,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,sheep pasture mix,PHRASE,ENABLED,,,,,76,11,14.47%,18.38,1.67,1,651.12,35.43
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,best forage for sheep,PHRASE,ENABLED,,,,,213,15,7.04%,6.83,0.46,0,0.31,0.05
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,cover crops for sheep grazing,PHRASE,ENABLED,,,,,65,11,16.92%,3.7,0.34,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,sheep forage crops,PHRASE,ENABLED,,,,,45,2,4.44%,0.28,0.14,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,white clover seed,PHRASE,ENABLED,,,,,68,0,0.00%,0,0,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,dutch white clover,PHRASE,ENABLED,,,,,204,9,4.41%,7.42,0.82,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,white dutch clover seed,PHRASE,ENABLED,,,,,71,4,5.63%,3.15,0.79,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,dutch white clover seed,PHRASE,ENABLED,,,,,29,0,0.00%,0,0,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,dutch clover seed,PHRASE,ENABLED,,,,,43,4,9.30%,5.27,1.32,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,white clover seeds,PHRASE,ENABLED,,,,,56,3,5.36%,1.71,0.57,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Wildflower Seed,152967418792,wildflower seed,PHRASE,ENABLED,,,,,300,2,0.67%,0.69,0.34,0,0,0
2024,2024-11-01,Search | Categories (Top) | ROAS,20455141169,Wildflower Seed,152967418792,wildflower seed,EXACT,ENABLED,,,,,6,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,natures seed,EXACT,ENABLED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,336,215,63.99%,139.26,0.65,21.05,3925.17,28.19
2024,2024-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,natures seed,PHRASE,PAUSED,10,ABOVE_AVERAGE,ABOVE_AVERAGE,ABOVE_AVERAGE,233,61,26.18%,600.26,9.84,1,68.5,0.11
2024,2024-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,natures finest seed,PHRASE,PAUSED,,,,,2,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed,PHRASE,PAUSED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,22,4,18.18%,25.61,6.4,0,0,0
2024,2024-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed,EXACT,ENABLED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,160,97,60.63%,229.09,2.36,3.74,703.02,3.07
2024,2024-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed.com,PHRASE,PAUSED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,6,2,33.33%,0.88,0.44,0,0,0
2024,2024-12-01,Search | Brand | ROAS,187765054,Brand,10298742694,naturesseed.com,EXACT,PAUSED,8,ABOVE_AVERAGE,BELOW_AVERAGE,ABOVE_AVERAGE,2,1,50.00%,2.06,2.06,0,0,0
2024,2024-12-01,Search | Brand | ROAS,187765054,Brand [Broad],159001800383,natures seed,BROAD,ENABLED,,,,,49,2,4.08%,3.79,1.9,0,0,0
2024,2024-12-01,Search | Brand | ROAS,187765054,Brand [Broad],159001800383,naturesseed.com,BROAD,ENABLED,,,,,7540,278,3.69%,888.19,3.19,4.87,533.32,0.6
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Alpaca,153413986475,alpaca pasture seed,PHRASE,ENABLED,,,,,5,2,40.00%,1.66,0.83,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Alpaca,153413986475,alpaca pasture seed mix,PHRASE,ENABLED,,,,,5,1,20.00%,0.69,0.69,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Alpaca,153413986475,alpaca grass seed,PHRASE,ENABLED,,,,,8,1,12.50%,0.95,0.95,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Alpaca,153413986475,best pasture grass for alpacas,PHRASE,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Bison,153413986515,bison forage,EXACT,ENABLED,,,,,3,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle pasture seed,EXACT,ENABLED,,,,,93,14,15.05%,17.77,1.27,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow pasture seed,EXACT,ENABLED,,,,,57,10,17.54%,7.39,0.74,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle forage,EXACT,ENABLED,,,,,3,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,beef cattle pasture seed mix,PHRASE,ENABLED,,,,,35,7,20.00%,8.43,1.2,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow pasture seed,PHRASE,ENABLED,,,,,114,11,9.65%,5.2,0.47,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle grass seed,PHRASE,ENABLED,,,,,156,16,10.26%,11.47,0.72,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best grass seed for cattle pasture,PHRASE,ENABLED,,,,,66,11,16.67%,3.51,0.32,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best cattle pasture mix,PHRASE,ENABLED,,,,,366,42,11.48%,21.17,0.5,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,dairy cow pasture seed,EXACT,ENABLED,,,,,2,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,pasture mix for beef cattle,EXACT,ENABLED,,,,,3,1,33.33%,9.16,9.16,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle seed,PHRASE,ENABLED,,,,,111,14,12.61%,7.79,0.56,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cow forage,PHRASE,ENABLED,,,,,835,9,1.08%,3.8,0.42,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best pasture seed for cattle,PHRASE,ENABLED,,,,,143,23,16.08%,9.81,0.43,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,dairy cow pasture seed,PHRASE,ENABLED,,,,,3,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,beef cattle pasture seed,PHRASE,ENABLED,,,,,2,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best pasture seed mix for cattle,PHRASE,ENABLED,,,,,61,7,11.48%,4.59,0.66,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best seed for cattle pasture,PHRASE,ENABLED,,,,,32,2,6.25%,0.28,0.14,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,winter pasture seed mix for cattle,PHRASE,ENABLED,,,,,54,6,11.11%,6.34,1.06,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best grass seed for cattle,PHRASE,ENABLED,,,,,437,35,8.01%,18.47,0.53,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best grass seeds for cows,PHRASE,ENABLED,,,,,55,5,9.09%,1.51,0.3,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best pasture mix for cows,PHRASE,ENABLED,,,,,65,3,4.62%,3.01,1,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best seed for cow pasture,PHRASE,ENABLED,,,,,58,6,10.34%,5.17,0.86,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,best seed for pasture cattle,PHRASE,ENABLED,,,,,16,2,12.50%,0.41,0.2,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Cattle,153413986075,cattle forage seed,PHRASE,ENABLED,,,,,83,6,7.23%,2.21,0.37,2,2771.72,1254.17
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat grass seed,PHRASE,ENABLED,,,,,6,1,16.67%,1.15,1.15,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat pasture seed,EXACT,ENABLED,,,,,25,2,8.00%,1.14,0.57,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,pasture seed for goats,PHRASE,ENABLED,,,,,31,3,9.68%,7.09,2.36,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat pasture seed mix,PHRASE,ENABLED,,,,,119,25,21.01%,23.45,0.94,1.03,117.92,5.03
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,pasture mix for goats,PHRASE,ENABLED,,,,,11,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,best forage for goats,PHRASE,ENABLED,,,,,146,9,6.16%,4.68,0.52,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat seed mix,PHRASE,ENABLED,,,,,23,2,8.70%,1.72,0.86,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Goat,153413986315,goat forage mix,PHRASE,ENABLED,,,,,45,3,6.67%,1.8,0.6,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,grass seed,PHRASE,ENABLED,,,,,1212,55,4.54%,50.54,0.92,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,lawn seed,EXACT,ENABLED,,,,,45,2,4.44%,5.79,2.9,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,lawn seed,PHRASE,ENABLED,,,,,435,3,0.69%,0.34,0.11,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed,152967418712,best way to grow grass,PHRASE,ENABLED,,,,,205,1,0.49%,0.25,0.25,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,native grass seed,PHRASE,ENABLED,,,,,144,9,6.25%,10.49,1.17,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,timothy grass seed,PHRASE,ENABLED,,,,,66,6,9.09%,3.84,0.64,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,tall fescue grass seed,PHRASE,ENABLED,,,,,330,12,3.64%,17.84,1.49,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,shady wildflower mix,PHRASE,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,zoysia grass seed for sale,PHRASE,ENABLED,,,,,46,3,6.52%,2.91,0.97,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,bermudagrass seed,PHRASE,ENABLED,,,,,374,13,3.48%,8.48,0.65,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,rocket larkspur,PHRASE,ENABLED,,,,,2,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,zoysia grass seed,PHRASE,ENABLED,,,,,480,48,10.00%,25.9,0.54,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,little bluestem grass seed,PHRASE,ENABLED,,,,,52,4,7.69%,2.29,0.57,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,lawn seeds for sale,PHRASE,ENABLED,,,,,7,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,orchard grass seed,PHRASE,ENABLED,,,,,141,10,7.09%,9.39,0.94,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,grass for clay soil,PHRASE,ENABLED,,,,,2,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,chicken grass seed,PHRASE,ENABLED,,,,,3,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,switchgrass seed for sale,PHRASE,ENABLED,,,,,219,15,6.85%,18.53,1.24,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,shade tolerant grass seed,PHRASE,ENABLED,,,,,207,11,5.31%,7.25,0.66,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,best grass seed for shaded areas,PHRASE,ENABLED,,,,,5,1,20.00%,0.1,0.1,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,best summer grass seed,PHRASE,ENABLED,,,,,2,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,timothy grass seed for sale,PHRASE,ENABLED,,,,,7,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,zoysia seed for sale,PHRASE,ENABLED,,,,,170,20,11.76%,11.71,0.59,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,hard fescue grass seed,PHRASE,ENABLED,,,,,22,1,4.55%,1,1,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,best grass for shaded areas,PHRASE,ENABLED,,,,,23,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,pure grass seed,PHRASE,ENABLED,,,,,213,1,0.47%,0.06,0.06,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,sun and shade grass seed,PHRASE,ENABLED,,,,,11,1,9.09%,0.04,0.04,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,native grass seed mix,PHRASE,ENABLED,,,,,169,8,4.73%,6.4,0.8,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,common bermuda seed,PHRASE,ENABLED,,,,,13,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,bahiagrass seed,PHRASE,ENABLED,,,,,120,3,2.50%,0.89,0.3,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,uncoated grass seed,PHRASE,ENABLED,,,,,7,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,pensacola bahia grass,PHRASE,ENABLED,,,,,21,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,orchard grass seed for sale,PHRASE,ENABLED,,,,,5,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,best cool season grass seed,PHRASE,ENABLED,,,,,31,3,9.68%,1.2,0.4,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,sheep fescue grass seed,PHRASE,ENABLED,,,,,38,1,2.63%,0.65,0.65,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Grass Seed (Expanded),165048022549,buffalo grass seed 50 lbs,PHRASE,ENABLED,,,,,4,1,25.00%,0.28,0.28,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,best forage for horses,PHRASE,ENABLED,,,,,220,7,3.18%,6.48,0.93,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,grass seed for horses fields,EXACT,ENABLED,,,,,11,1,9.09%,1.85,1.85,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,pasture seed for horses,PHRASE,ENABLED,,,,,180,17,9.44%,36.67,2.16,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,horse pasture seed,PHRASE,ENABLED,,,,,63,5,7.94%,7.05,1.41,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,equine pasture mix,PHRASE,ENABLED,,,,,36,4,11.11%,5.45,1.36,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,equine pasture seed mix,PHRASE,ENABLED,,,,,157,20,12.74%,27.75,1.39,1,181.9,6.56
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,pasture grass seed for horses,PHRASE,ENABLED,,,,,55,6,10.91%,13.48,2.25,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,winter grass for horses,PHRASE,ENABLED,,,,,78,10,12.82%,11.3,1.13,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Horse,153413986235,best pasture seed for horses,PHRASE,ENABLED,,,,,62,11,17.74%,5.81,0.53,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Microclover,153784194196,microclover seed,PHRASE,ENABLED,,,,,89,2,2.25%,2.12,1.06,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Microclover,153784194196,micro clover,PHRASE,ENABLED,,,,,212,7,3.30%,5.07,0.72,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Microclover,153784194196,micro clover seed near me,PHRASE,ENABLED,,,,,4,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Microclover,153784194196,microclovers,PHRASE,ENABLED,,,,,48,3,6.25%,0.66,0.22,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Pasture Seed,152967418752,pasture seed,PHRASE,ENABLED,,,,,2743,255,9.30%,180.72,0.71,2.01,79.33,0.44
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Pasture Seed,152967418752,pasture seed,EXACT,ENABLED,,,,,631,97,15.37%,104.02,1.07,2,967.68,9.3
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Pasture Seed,152967418752,hay seed mix,PHRASE,ENABLED,,,,,1009,119,11.79%,90.71,0.76,0.97,187.4,2.07
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig pasture seed mix,PHRASE,ENABLED,,,,,11,2,18.18%,1.01,0.51,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,forage for pigs,PHRASE,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig forage,PHRASE,ENABLED,,,,,25,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig forage,EXACT,ENABLED,,,,,1,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Pig,153413986715,pig forage seed mix,PHRASE,ENABLED,,,,,6,1,16.67%,0.1,0.1,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken forage,PHRASE,ENABLED,,,,,286,16,5.59%,13.23,0.83,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken forage seed mix,PHRASE,ENABLED,,,,,178,30,16.85%,24.62,0.82,1,19.93,0.81
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken pasture seed mix,PHRASE,ENABLED,,,,,90,17,18.89%,18.13,1.07,1,26.81,1.48
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry pasture seed,PHRASE,ENABLED,,,,,16,5,31.25%,2.49,0.5,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken forage,EXACT,ENABLED,,,,,20,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry seed mix,PHRASE,ENABLED,,,,,109,10,9.17%,10.36,1.04,1,49,4.73
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry forage seed mix,EXACT,ENABLED,,,,,28,6,21.43%,3.27,0.55,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry forage,PHRASE,ENABLED,,,,,63,3,4.76%,3.54,1.18,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,best forage for chickens,PHRASE,ENABLED,,,,,313,21,6.71%,14.65,0.7,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,poultry forage seed mix,PHRASE,ENABLED,,,,,32,4,12.50%,6.35,1.59,0,0.69,0.11
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Poultry,153413986555,chicken grass seed mix,PHRASE,ENABLED,,,,,10,2,20.00%,0.75,0.38,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,best pasture mix for sheep,PHRASE,ENABLED,,,,,8,0,0.00%,0,0,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,sheep pasture seed mix,PHRASE,ENABLED,,,,,73,14,19.18%,13.1,0.94,0,0.31,0.02
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,best sheep pasture mix,PHRASE,ENABLED,,,,,31,2,6.45%,2.14,1.07,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,sheep pasture mix,PHRASE,ENABLED,,,,,65,13,20.00%,13.03,1,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,best forage for sheep,PHRASE,ENABLED,,,,,163,6,3.68%,1.61,0.27,1,326.73,202.94
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,cover crops for sheep grazing,PHRASE,ENABLED,,,,,39,2,5.13%,0.73,0.36,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,Sheep,153413986275,sheep forage crops,PHRASE,ENABLED,,,,,1,1,100.00%,0.34,0.34,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,white clover seed,PHRASE,ENABLED,,,,,75,3,4.00%,5.32,1.77,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,dutch white clover,PHRASE,ENABLED,,,,,132,6,4.55%,6.05,1.01,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,white dutch clover seed,PHRASE,ENABLED,,,,,38,5,13.16%,4.83,0.97,0,0,0
2024,2024-12-01,Search | Categories (Top) | ROAS,20455141169,White Dutch Clover,153784194156,dutch white clover seed,PHRASE,ENABLED,,,,,31,1,3.23%,1.15,1.15,0,0,0
