Year,Month,Campaign ID,Campaign Name,Campaign Status,Channel Type,Impressions,Clicks,CTR,Cost ($),Avg CPC ($),Conversions,Conv. Value ($),Cost/Conv ($),ROAS,Search Impr. Share,Search Lost IS (Budget),Search Lost IS (Rank),Interactions,Interaction Rate
2023,2023-04-01,18022751277,Southwest Desert | Shopping | Forage Mixes,PAUSED,SHOPPING,1,0,0.00%,0,0,0,0,0,0,,,,0,0.00%
2023,2023-04-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,396657,144,0.0003630340571,543.71,3.78,1,311.02,543.71,0.57,,,,144,0.0003630340571
2023,2023-05-01,17807643513,Florida Tropics | DSA,PAUSED,SEARCH,16,2,0.125,1.02,0.51,0,0,0,0,0.1240310078,,0.8759689922,2,0.125
2023,2023-05-01,17871484308,Great Lakes / New England | DSA,PAUSED,SEARCH,61,4,0.06557377049,1.72,0.43,0,0,0,0,0.130620985,,0.869379015,4,0.06557377049
2023,2023-05-01,17871484302,Great Plains | DSA,PAUSED,SEARCH,13,3,0.2307692308,1.89,0.63,0,0,0,0,0.0999,,0.9001,3,0.2307692308
2023,2023-05-01,17853485982,Intermountain West | DSA,PAUSED,SEARCH,34,5,0.1470588235,3.84,0.77,0.3,2.68,12.72,0.7,0.0999,,0.9001,5,0.1470588235
2023,2023-05-01,17871484311,Midwest / Mid-Atlantic | DSA,PAUSED,SEARCH,43,1,0.02325581395,1.59,1.59,0,0,0,0,0.1094147583,,0.8905852417,1,0.02325581395
2023,2023-05-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,601327,7580,0.01260545427,2452.07,0.32,350.32,26143.2,7,10.66,,,,7589,0.01262042117
2023,2023-05-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,371943,3945,0.01060646389,1276.84,0.32,101.42,14739.57,12.59,11.54,,,,4009,0.01077853327
2023,2023-05-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,47388,652,0.01375875749,265.95,0.41,21.43,7060.13,12.41,26.55,,,,658,0.01388537182
2023,2023-05-01,17861381741,Pacific Northwest | DSA,PAUSED,SEARCH,150,17,0.1133333333,9.68,0.57,1,31.35,9.68,3.24,0.1172472387,,0.8827527613,17,0.1133333333
2023,2023-05-01,17853495033,Pacific Southwest | DSA,PAUSED,SEARCH,13,1,0.07692307692,0.31,0.31,0,0,0,0,0.0999,,0.9001,1,0.07692307692
2023,2023-05-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,3162,1313,0.4152435168,3428.86,2.61,176.16,23401.5,19.46,6.82,0.9361766485,,0.06382335148,1313,0.4152435168
2023,2023-05-01,17871484314,South Atlantic Transitional | DSA,PAUSED,SEARCH,10,1,0.1,2.91,2.91,1,253.56,2.91,87.13,0.0999,,0.9001,1,0.1
2023,2023-05-01,17871484317,Southern Subtropics | DSA,PAUSED,SEARCH,12,0,0.00%,0,0,0,0,0,0,0.1121495327,,0.8878504673,0,0.00%
2023,2023-05-01,17871484299,Southwest Desert | DSA,PAUSED,SEARCH,36,7,0.1944444444,2.16,0.31,0,0,0,0,0.1475409836,,0.8524590164,7,0.1944444444
2023,2023-05-01,17871484305,Southwest Steppe | DSA,PAUSED,SEARCH,0,0,0.00%,0,0,0,0,0,0,0.0999,,0.9001,0,0.00%
2023,2023-05-01,17861519258,Southwest Transitional | DSA,PAUSED,SEARCH,1,0,0.00%,0,0,0,0,0,0,0.0999,,0.9001,0,0.00%
2023,2023-05-01,17879491811,US | DSA,PAUSED,SEARCH,290,30,0.1034482759,23.01,0.77,3.5,1619.2,6.57,70.37,0.0999,,0.9001,30,0.1034482759
2023,2023-05-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,547026,188,0.0003436765346,760.29,4.04,0,0,0,0,,,,188,0.0003436765346
2023,2023-06-01,17807643513,Florida Tropics | DSA,PAUSED,SEARCH,46,4,0.08695652174,2.95,0.74,0,0,0,0,0.1337792642,,0.8662207358,4,0.08695652174
2023,2023-06-01,17871484308,Great Lakes / New England | DSA,PAUSED,SEARCH,226,25,0.110619469,16.04,0.64,2,235.32,8.02,14.67,0.1051625239,,0.8948374761,25,0.110619469
2023,2023-06-01,17871484302,Great Plains | DSA,PAUSED,SEARCH,79,8,0.1012658228,7.56,0.94,0.29,5.46,25.79,0.72,0.0999,,0.9001,8,0.1012658228
2023,2023-06-01,17853485982,Intermountain West | DSA,PAUSED,SEARCH,208,24,0.1153846154,21.92,0.91,0.13,7.5,173.31,0.34,0.1054526749,,0.8945473251,24,0.1153846154
2023,2023-06-01,17871484311,Midwest / Mid-Atlantic | DSA,PAUSED,SEARCH,127,14,0.1102362205,15.61,1.11,0,0,0,0,0.0999,,0.9001,14,0.1102362205
2023,2023-06-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,330221,5053,0.01530187359,1934.38,0.38,224.62,7042.4,8.61,3.64,,,,5134,0.01554716387
2023,2023-06-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,354972,3549,0.009997971671,1930.75,0.54,90.59,7744.03,21.31,4.01,,,,3671,0.01034166075
2023,2023-06-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,18491,413,0.02233519009,158.47,0.38,6.69,178.34,23.7,1.13,,,,455,0.02460656536
2023,2023-06-01,17861381741,Pacific Northwest | DSA,PAUSED,SEARCH,398,45,0.1130653266,37.65,0.84,1,156.45,37.65,4.16,0.1693404635,,0.8306595365,45,0.1130653266
2023,2023-06-01,17853495033,Pacific Southwest | DSA,PAUSED,SEARCH,20,0,0.00%,0,0,0,0,0,0,0.0999,,0.9001,0,0.00%
2023,2023-06-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,1876,919,0.4898720682,1744.63,1.9,98.91,15886.59,17.64,9.11,0.9081027668,,0.0918972332,919,0.4898720682
2023,2023-06-01,17871484314,South Atlantic Transitional | DSA,PAUSED,SEARCH,69,6,0.08695652174,5.58,0.93,0,0,0,0,0.0999,,0.9001,6,0.08695652174
2023,2023-06-01,17871484317,Southern Subtropics | DSA,PAUSED,SEARCH,46,4,0.08695652174,3.93,0.98,0,0,0,0,0.0999,,0.9001,4,0.08695652174
2023,2023-06-01,17871484299,Southwest Desert | DSA,PAUSED,SEARCH,89,11,0.1235955056,8.88,0.81,0,0,0,0,0.1260744986,,0.8739255014,11,0.1235955056
2023,2023-06-01,17871484305,Southwest Steppe | DSA,PAUSED,SEARCH,2,0,0.00%,0,0,0,0,0,0,0.0999,,0.9001,0,0.00%
2023,2023-06-01,17861519258,Southwest Transitional | DSA,PAUSED,SEARCH,1,0,0.00%,0,0,0,0,0,0,0.0999,,0.9001,0,0.00%
2023,2023-06-01,17879491811,US | DSA,PAUSED,SEARCH,13287,962,0.07240159554,1627.34,1.69,16.21,874.87,100.36,0.54,0.0999,,0.9001,962,0.07240159554
2023,2023-06-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,557315,233,0.0004180759535,760.34,3.26,4,141.84,190.08,0.19,,,,233,0.0004180759535
2023,2023-07-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,191188,3451,0.01805029604,1492.47,0.43,105.49,11613,14.15,7.78,,,,3688,0.01928991359
2023,2023-07-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,514979,5576,0.01082762598,3627.72,0.65,113.23,8498.7,32.04,2.34,,,,5884,0.01142570862
2023,2023-07-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,33384,879,0.02632997843,406.99,0.46,13.62,552.64,29.89,1.36,,,,997,0.0298646058
2023,2023-07-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,1698,829,0.488221437,1319.89,1.59,76.38,4353.77,17.28,3.3,0.9307997731,,0.06920022689,829,0.488221437
2023,2023-07-01,17879491811,US | DSA,PAUSED,SEARCH,3712,318,0.08566810345,435.41,1.37,5.33,24.85,81.75,0.06,0.0999,,0.9001,318,0.08566810345
2023,2023-07-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,548518,233,0.0004247809552,760.38,3.26,6,194.59,126.73,0.26,,,,233,0.0004247809552
2023,2023-08-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,12283,262,0.0213302939,316.78,1.21,9.81,1101.11,32.3,3.48,,,,273,0.02222584059
2023,2023-08-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,366689,6087,0.01659989801,2958.95,0.49,188.29,10274.92,15.72,3.47,,,,6143,0.01675261598
2023,2023-08-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,607353,7011,0.01154353399,2601.82,0.37,151.7,8827.7,17.15,3.39,,,,7050,0.01160774706
2023,2023-08-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,75271,930,0.01235535598,311.17,0.33,27.84,312.16,11.18,1,,,,1006,0.01336504099
2023,2023-08-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,2243,1106,0.4930896121,2047.7,1.85,143.21,13235.05,14.3,6.46,0.9036243822,,0.09637561779,1106,0.4930896121
2023,2023-08-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,11205,1081,0.09647478804,938.68,0.87,20.28,2605.7,46.29,2.78,0.0999,,0.9001,1081,0.09647478804
2023,2023-08-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,35611,332,0.009322962006,169.26,0.51,8.55,867.31,19.81,5.12,0.327682772,0.001642894481,0.6706743335,332,0.009322962006
2023,2023-08-01,17879491811,US | DSA,PAUSED,SEARCH,1353,96,0.07095343681,175.01,1.82,7.48,917.28,23.4,5.24,0.0999,,0.9001,96,0.07095343681
2023,2023-08-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,536100,204,0.0003805260213,760.45,3.73,13,1169.27,58.5,1.54,,,,204,0.0003805260213
2023,2023-09-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,83235,1383,0.01661560642,1584.29,1.15,47.19,4434.72,33.57,2.8,,,,1795,0.02156544723
2023,2023-09-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,639918,9515,0.0148690926,5718.14,0.6,264.54,10677.64,21.62,1.87,,,,10661,0.01665994706
2023,2023-09-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,1173596,10685,0.009104495925,7230.94,0.68,212.86,13113.21,33.97,1.81,,,,12161,0.01036216892
2023,2023-09-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,76748,692,0.009016521603,253.99,0.37,30.68,363.27,8.28,1.43,,,,868,0.01130974097
2023,2023-09-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,1162,534,0.4595524957,1411.96,2.64,77.72,6392.17,18.17,4.53,0.8963607595,,0.1036392405,534,0.4595524957
2023,2023-09-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,11235,1059,0.09425901202,1221.03,1.15,27.31,5307.56,44.7,4.35,0.0999,,0.9001,1059,0.09425901202
2023,2023-09-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,921496,8221,0.008921362654,5312.36,0.65,201.27,13331.3,26.39,2.51,0.3589253384,0.000002532190471,0.6410721294,8221,0.008921362654
2023,2023-09-01,17879491811,US | DSA,PAUSED,SEARCH,2439,186,0.07626076261,360.95,1.94,2.67,215.1,135.13,0.6,0.0999,,0.9001,186,0.07626076261
2023,2023-09-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,621686,226,0.0003635275686,913.42,4.04,9,1129.93,101.49,1.24,,,,226,0.0003635275686
2023,2023-09-01,20523297503,US | Search | Product Ads,PAUSED,SEARCH,9583,566,0.05906292393,859.98,1.52,21.39,1104.27,40.21,1.28,0.0999,,0.9001,566,0.05906292393
2023,2023-10-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,69484,1254,0.01804732025,1305.51,1.04,52.41,3917.74,24.91,3,,,,1317,0.0189540038
2023,2023-10-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,264716,4430,0.01673491591,2419.61,0.55,135.39,4955.18,17.87,2.05,,,,4909,0.0185444023
2023,2023-10-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,708415,6081,0.008583951497,3586.24,0.59,104.48,8484.4,34.32,2.37,,,,6730,0.009500081167
2023,2023-10-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,46150,357,0.007735644637,144.01,0.4,6.85,12.9,21.04,0.09,,,,399,0.008645720477
2023,2023-10-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,1708,884,0.5175644028,1415.07,1.6,96.49,17828.44,14.67,12.6,0.9230346344,,0.07696536559,884,0.5175644028
2023,2023-10-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,32993,3450,0.1045676356,3703.58,1.07,51.75,6528.84,71.57,1.76,0.0999,0.05539004401,0.8580316838,3450,0.1045676356
2023,2023-10-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,449400,3796,0.00844681798,2759.38,0.73,77.63,4783.21,35.55,1.73,0.3101894488,,0.6898105512,3796,0.00844681798
2023,2023-10-01,17879491811,US | DSA,PAUSED,SEARCH,18,2,0.1111111111,1.72,0.86,0,0,0,0,0.0999,,0.9001,2,0.1111111111
2023,2023-10-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,702863,236,0.0003357695596,1003.64,4.25,7,781.63,143.38,0.78,,,,236,0.0003357695596
2023,2023-10-01,20699820704,US | Search | Microclover,PAUSED,SEARCH,1352,136,0.100591716,742.18,5.46,7,56.64,106.03,0.08,0.4351119895,0.3096179183,0.2552700922,136,0.100591716
2023,2023-10-01,20523297503,US | Search | Product Ads,PAUSED,SEARCH,7130,631,0.08849929874,876.93,1.39,15.3,862.13,57.32,0.98,0.0999,,0.9001,631,0.08849929874
2023,2023-10-01,20699820707,US | Shopping | Microclover,PAUSED,SHOPPING,1088,26,0.02389705882,51.54,1.98,0,0,0,0,0.972557629,0.01427003293,0.01317233809,26,0.02389705882
2023,2023-11-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,107953,1687,0.01562717108,1456.91,0.86,105.27,4019.62,13.84,2.76,,,,1826,0.01691476846
2023,2023-11-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,292373,3975,0.01359564666,2099.86,0.53,82.33,4018.34,25.5,1.91,,,,4364,0.01492613887
2023,2023-11-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,353738,3496,0.009883020767,1818.06,0.52,74.32,4590.94,24.46,2.53,,,,3685,0.01041731451
2023,2023-11-01,20755812906,Pacific Southwest | DSA | Honey Bee,PAUSED,SEARCH,8,1,0.125,6.84,6.84,0,0,0,0,0.8888888889,,0.1111111111,1,0.125
2023,2023-11-01,20755812909,Pacific Southwest | PMax | Honey Bee,PAUSED,PERFORMANCE_MAX,302148,1600,0.005295418139,2570.91,1.61,18.96,1049.75,135.57,0.41,,,,120517,0.3988674424
2023,2023-11-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,1388,744,0.5360230548,1151.91,1.55,87.09,3548.58,13.23,3.08,0.9393939394,,0.06060606061,744,0.5360230548
2023,2023-11-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,10116,1123,0.1110122578,998.17,0.89,20.57,2568.99,48.54,2.57,0.1039207876,,0.8960792124,1123,0.1110122578
2023,2023-11-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,50691,438,0.008640587086,216.18,0.49,25,642.46,8.65,2.97,0.231543439,,0.768456561,438,0.008640587086
2023,2023-11-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,656230,233,0.0003550584399,1003.62,4.31,12,639.02,83.64,0.64,,,,233,0.0003550584399
2023,2023-11-01,20699820704,US | Search | Microclover,PAUSED,SEARCH,674,80,0.118694362,237.76,2.97,2,60.89,118.88,0.26,0.3209255533,0.5427565392,0.1363179074,80,0.118694362
2023,2023-11-01,20699820707,US | Shopping | Microclover,PAUSED,SHOPPING,396,14,0.03535353535,23.9,1.71,0,0,0,0,0.9858356941,,0.01416430595,14,0.03535353535
2023,2023-12-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,76167,1032,0.01354917484,520.71,0.5,33.61,1533.1,15.49,2.94,,,,1211,0.01589927396
2023,2023-12-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,113339,1634,0.01441692621,650.1,0.4,17.07,392.72,38.09,0.6,,,,2028,0.01789322299
2023,2023-12-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,182478,2021,0.01107530771,671.03,0.33,42.53,2690.2,15.78,4.01,,,,2511,0.01376056292
2023,2023-12-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,1201,687,0.5720233139,863.22,1.26,42.86,2802.2,20.14,3.25,0.9305230289,,0.06947697112,687,0.5720233139
2023,2023-12-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,2619,274,0.104620084,127.87,0.47,2.19,546.2,58.49,4.27,0.2143855969,,0.7856144031,274,0.104620084
2023,2023-12-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,47654,428,0.008981407647,130.43,0.3,9.98,118.93,13.07,0.91,0.2536574208,,0.7463425792,428,0.008981407647
2023,2023-12-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,644850,190,0.0002946421648,1003.59,5.28,3,92.01,334.53,0.09,,,,190,0.0002946421648
2024,2024-01-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,305566,3500,0.01145415393,2332.65,0.67,117.87,5776.34,19.79,2.48,,,,4382,0.01434060072
2024,2024-01-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,344912,3975,0.01152467876,1849.85,0.47,68.75,3448.49,26.91,1.86,,,,4344,0.01259451686
2024,2024-01-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,1063340,9709,0.009130663758,4895.89,0.5,159.89,7590.36,30.62,1.55,,,,10638,0.01000432599
2024,2024-01-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,1548,789,0.5096899225,1023.4,1.3,71.37,4622.11,14.34,4.52,0.9094202899,,0.09057971014,789,0.5096899225
2024,2024-01-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,4237,535,0.1262685863,359.05,0.67,6.19,1097.06,58.05,3.06,0.322673489,,0.677326511,535,0.1262685863
2024,2024-01-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,318681,2164,0.006790489549,1116.33,0.52,37.04,1843.17,30.13,1.65,0.2772312221,,0.7227687779,2164,0.006790489549
2024,2024-01-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,741050,302,0.0004075298563,1003.67,3.32,7,1770.6,143.38,1.76,,,,302,0.0004075298563
2024,2024-02-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,550285,5388,0.009791289968,4810,0.89,155.2,9769.68,30.99,2.03,,,,5742,0.01043459298
2024,2024-02-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,789580,9336,0.0118240077,5692.6,0.61,161.82,11761.91,35.18,2.07,,,,9818,0.01243445883
2024,2024-02-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,2686720,21769,0.008102444616,15348.44,0.71,478.3,37489.94,32.09,2.44,,,,24071,0.008959251429
2024,2024-02-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,2337,1240,0.5305947796,1796.44,1.45,148.63,12209.86,12.09,6.8,0.9159256265,,0.08407437348,1240,0.5305947796
2024,2024-02-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,45826,4656,0.1016017108,4671.27,1,120.25,14461.85,38.85,3.1,0.1429126347,0.1727711796,0.6843161857,4656,0.1016017108
2024,2024-02-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,806836,5435,0.006736189263,3488.2,0.64,90.97,4967.76,38.35,1.42,0.301596111,,0.698403889,5435,0.006736189263
2024,2024-02-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,704718,325,0.0004611773788,1003.73,3.09,10,738.94,100.37,0.74,,,,325,0.0004611773788
2024,2024-03-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,1080337,9493,0.008787072923,8347.25,0.88,214.97,24118.95,38.83,2.89,,,,10234,0.009472970008
2024,2024-03-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,1218209,13663,0.01121564526,7864.43,0.58,219.81,33391.05,35.78,4.25,,,,14850,0.01219002651
2024,2024-03-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,3551549,27631,0.007779985578,20363.28,0.74,444.85,74615.04,45.78,3.66,,,,28731,0.008089709589
2024,2024-03-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,6187,2365,0.3822531114,3850.74,1.63,234.36,41447.02,16.43,10.76,0.500805426,,0.499194574,2365,0.3822531114
2024,2024-03-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,91944,8504,0.09249108153,9372.46,1.1,169.19,38016.27,55.4,4.06,0.1207208204,0.1894167159,0.6898624637,8504,0.09249108153
2024,2024-03-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,1314566,8668,0.006593811189,5562.96,0.64,118.9,13353.91,46.79,2.4,0.2838339595,,0.7161660405,8668,0.006593811189
2024,2024-03-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,416657,154,0.0003696085749,608.37,3.95,0,0,0,0,,,,154,0.0003696085749
2024,2024-04-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,402000,4413,0.01097761194,3825.7,0.87,59.17,6791.9,64.65,1.78,,,,4731,0.01176865672
2024,2024-04-01,21159231991,DGen | Rmk | Max Conv,PAUSED,DEMAND_GEN,129102,2336,0.01809422007,1516.32,0.65,5,595.94,303.26,0.39,,,,8648,0.06698579418
2024,2024-04-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,687005,7690,0.01119351388,4734.85,0.62,76.79,15570.04,61.66,3.29,,,,7778,0.0113216061
2024,2024-04-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,1639742,14275,0.008705637838,9573.89,0.67,203.67,34048.43,47.01,3.56,,,,14597,0.008902010194
2024,2024-04-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,9607,1401,0.1458311648,2316.65,1.65,65.76,13220.86,35.23,5.71,0.1004656577,0.01044237485,0.8890919674,1401,0.1458311648
2024,2024-04-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,98196,7287,0.07420872541,9978.96,1.37,88.93,15339.58,112.21,1.54,0.0999,0.1593835225,0.7418116791,7287,0.07420872541
2024,2024-04-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,320500,2145,0.006692667707,922.88,0.43,25.46,1654.39,36.25,1.79,0.2337412199,,0.7662587801,2145,0.006692667707
2024,2024-04-01,15233962443,US | Display | RMK,PAUSED,DISPLAY,305587,118,0.0003861420807,449.35,3.81,0,0,0,0,,,,118,0.0003861420807
2024,2024-05-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,295912,3426,0.01157776636,1999.08,0.58,36.03,4467.11,55.48,2.23,,,,3455,0.01167576847
2024,2024-05-01,21159231991,DGen | Rmk | Max Conv,PAUSED,DEMAND_GEN,45301,892,0.01969051456,597.22,0.67,1,190.63,597.22,0.32,,,,1884,0.04158848591
2024,2024-05-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,482071,6709,0.01391703712,2394.71,0.36,72.91,13599.56,32.84,5.68,,,,6732,0.01396474793
2024,2024-05-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,531615,5877,0.0110549928,3196.68,0.54,111.33,12818.28,28.71,4.01,,,,6295,0.01184127611
2024,2024-05-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,3290,961,0.2920972644,1233.48,1.28,64.88,10406.42,19.01,8.44,0.4172725924,,0.5827274076,961,0.2920972644
2024,2024-05-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,34340,2600,0.0757134537,3099.18,1.19,42.18,9843.14,73.48,3.18,0.0999,,0.9001,2600,0.0757134537
2024,2024-05-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,263845,1996,0.007565047661,959.67,0.48,22.38,3008.19,42.88,3.13,0.2489668169,,0.7510331831,1996,0.007565047661
2024,2024-06-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,118225,1512,0.01278917319,446.83,0.3,17.7,3211.38,25.25,7.19,,,,1523,0.01288221611
2024,2024-06-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,350307,3794,0.0108305001,1196.94,0.32,37.8,4971.5,31.67,4.15,,,,3842,0.01096752277
2024,2024-06-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,494841,5376,0.01086409574,2014.24,0.37,90.77,9722.74,22.19,4.83,,,,5434,0.01098130511
2024,2024-06-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,10409,869,0.08348544529,976.96,1.12,43.59,7976.25,22.41,8.16,0.107857205,,0.892142795,869,0.08348544529
2024,2024-06-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,20028,1923,0.09601557819,1486.6,0.77,27.21,5613.4,54.63,3.78,0.0999,,0.9001,1923,0.09601557819
2024,2024-06-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,279779,2040,0.007291469338,902.66,0.44,16.03,3097.2,56.33,3.43,0.1938171818,,0.8061828182,2040,0.007291469338
2024,2024-07-01,20481547139,California | PMax | ROAS,PAUSED,PERFORMANCE_MAX,69371,728,0.01049429877,280.29,0.39,5.29,371.53,52.95,1.33,,,,737,0.01062403598
2024,2024-07-01,16503493089,Nat | PMax | Catch All,REMOVED,PERFORMANCE_MAX,593582,5822,0.009808248902,1879.57,0.32,57.85,12349.35,32.49,6.57,,,,5851,0.009857104831
2024,2024-07-01,18022523001,Nat | PMax | Pasture Seed | ROAS,PAUSED,PERFORMANCE_MAX,474961,5091,0.0107187748,1820.27,0.36,74.06,9395.27,24.58,5.16,,,,5112,0.01076298896
2024,2024-07-01,19197368344,Nat | PMax | Wildflower Seed | Max Conv,PAUSED,PERFORMANCE_MAX,32993,523,0.01585184736,580.4,1.11,8.05,1028.79,72.13,1.77,,,,609,0.01845846089
2024,2024-07-01,187765054,Search | Brand | ROAS,ENABLED,SEARCH,2521,656,0.2602142007,881.76,1.34,44.98,7455.22,19.6,8.45,0.3030701754,,0.6969298246,656,0.2602142007
2024,2024-07-01,20455141169,Search | Categories (Top) | ROAS,PAUSED,SEARCH,23952,2087,0.08713259853,1400.29,0.67,25.5,4209.06,54.92,3.01,0.0999,,0.9001,2087,0.08713259853
2024,2024-07-01,13558031185,Shopping | grass | ROAS,PAUSED,SHOPPING,216591,1604,0.007405663209,736.77,0.46,16.95,1828.68,43.46,2.48,0.1594066495,,0.8405933505,1604,0.007405663209
