Year,Month,Device,Campaign Name,Campaign ID,Impressions,Clicks,CTR,Cost ($),Avg CPC ($),Conversions,Conv. Value ($),ROAS
2022,2022-03-01,DESKTOP,California | Search | Best Grass Seed,16460791884,48,11,0.2291666667,50.09,4.55,0,0,0
2023,2023-09-01,DESKTOP,US | Display | RMK,15233962443,304149,83,0.0002728925625,411.9,4.96,5,239.88,0.58
2023,2023-09-01,MOBILE,US | Display | RMK,15233962443,299507,129,0.0004307077965,476.23,3.69,4,890.05,1.87
2023,2023-09-01,TABLET,US | Display | RMK,15233962443,18020,14,0.0007769145394,25.23,1.8,0,0,0
2023,2023-09-01,CONNECTED_TV,US | Display | RMK,15233962443,10,0,0.00%,0.05,0,0,0,0
2023,2023-09-01,DESKTOP,US | Search | Product Ads,20523297503,4601,256,0.05564007824,500.63,1.96,14.06,730.4,1.46
2023,2023-09-01,MOBILE,US | Search | Product Ads,20523297503,4611,287,0.06224246367,332.09,1.16,5.33,337.4,1.02
2023,2023-09-01,TABLET,US | Search | Product Ads,20523297503,371,23,0.06199460916,27.26,1.19,2,36.47,1.34
2023,2023-10-01,DESKTOP,California | PMax | ROAS,20481547139,25241,453,0.01794699101,696.82,1.54,27.39,1839.12,2.64
2023,2023-10-01,MOBILE,California | PMax | ROAS,20481547139,42836,787,0.01837239705,594.85,0.76,23.02,1813.06,3.05
2023,2023-10-01,TABLET,California | PMax | ROAS,20481547139,1271,14,0.01101494886,13.23,0.95,2,265.56,20.07
2023,2023-10-01,CONNECTED_TV,California | PMax | ROAS,20481547139,136,0,0.00%,0.61,0,0,0,0
2023,2023-10-01,DESKTOP,Nat | PMax | Catch All,16503493089,76784,1202,0.01565430298,1147.95,0.96,58.51,2596.63,2.26
2023,2023-10-01,MOBILE,Nat | PMax | Catch All,16503493089,181462,3099,0.01707795572,1194.73,0.39,70.87,2104.48,1.76
2023,2023-10-01,TABLET,Nat | PMax | Catch All,16503493089,5210,129,0.02476007678,74.52,0.58,6,254.06,3.41
2023,2023-10-01,CONNECTED_TV,Nat | PMax | Catch All,16503493089,1260,0,0.00%,2.41,0,0,0,0
2023,2023-10-01,DESKTOP,Nat | PMax | Pasture Seed | ROAS,18022523001,183588,1528,0.008322984073,1444.58,0.95,40.28,2805.59,1.94
2023,2023-10-01,MOBILE,Nat | PMax | Pasture Seed | ROAS,18022523001,513062,4424,0.008622739552,2071.01,0.47,62.22,5606.69,2.71
2023,2023-10-01,TABLET,Nat | PMax | Pasture Seed | ROAS,18022523001,11513,129,0.01120472509,70.03,0.54,1.98,72.11,1.03
2023,2023-10-01,CONNECTED_TV,Nat | PMax | Pasture Seed | ROAS,18022523001,252,0,0.00%,0.61,0,0,0,0
2023,2023-10-01,DESKTOP,Nat | PMax | Wildflower Seed | Max Conv,19197368344,15897,128,0.008051833679,84.87,0.66,0,0,0
2023,2023-10-01,MOBILE,Nat | PMax | Wildflower Seed | Max Conv,19197368344,29256,219,0.00748564397,56.43,0.26,6.85,12.9,0.23
2023,2023-10-01,TABLET,Nat | PMax | Wildflower Seed | Max Conv,19197368344,942,10,0.01061571125,2.6,0.26,0,0,0
2023,2023-10-01,CONNECTED_TV,Nat | PMax | Wildflower Seed | Max Conv,19197368344,55,0,0.00%,0.12,0,0,0,0
2023,2023-10-01,DESKTOP,Search | Brand | ROAS,187765054,791,370,0.4677623262,748.44,2.02,57.33,10123.65,13.53
2023,2023-10-01,MOBILE,Search | Brand | ROAS,187765054,896,502,0.5602678571,662.5,1.32,37.17,7655.35,11.56
2023,2023-10-01,TABLET,Search | Brand | ROAS,187765054,21,12,0.5714285714,4.13,0.34,2,49.44,11.97
2023,2023-10-01,DESKTOP,Search | Categories (Top) | ROAS,20455141169,11128,933,0.08384255931,1729.58,1.85,24.06,4447.66,2.57
2023,2023-10-01,MOBILE,Search | Categories (Top) | ROAS,20455141169,20776,2400,0.1155179053,1849.77,0.77,25.68,1947.59,1.05
2023,2023-10-01,TABLET,Search | Categories (Top) | ROAS,20455141169,1089,117,0.1074380165,124.23,1.06,2,133.59,1.08
2023,2023-10-01,DESKTOP,Shopping | grass | ROAS,13558031185,135232,1165,0.008614824894,1345.52,1.15,41.49,1999.69,1.49
2023,2023-10-01,MOBILE,Shopping | grass | ROAS,13558031185,305322,2569,0.008414067771,1382.35,0.54,36.14,2783.38,2.01
2023,2023-10-01,TABLET,Shopping | grass | ROAS,13558031185,8846,62,0.007008817545,31.51,0.51,0,0.14,0
2023,2023-10-01,DESKTOP,US | DSA,17879491811,3,0,0.00%,0,0,0,0,0
2023,2023-10-01,MOBILE,US | DSA,17879491811,13,2,0.1538461538,1.72,0.86,0,0,0
2023,2023-10-01,TABLET,US | DSA,17879491811,2,0,0.00%,0,0,0,0,0
2023,2023-10-01,DESKTOP,US | Display | RMK,15233962443,400536,79,0.0001972357042,538.29,6.81,6,753.47,1.4
2023,2023-10-01,MOBILE,US | Display | RMK,15233962443,283762,143,0.0005039434456,440.06,3.08,1,28.17,0.06
2023,2023-10-01,TABLET,US | Display | RMK,15233962443,18545,14,0.0007549204637,25.22,1.8,0,0,0
2023,2023-10-01,CONNECTED_TV,US | Display | RMK,15233962443,20,0,0.00%,0.07,0,0,0,0
2023,2023-10-01,DESKTOP,US | Search | Microclover,20699820704,463,38,0.08207343413,342.08,9,4,15.17,0.04
2023,2023-10-01,MOBILE,US | Search | Microclover,20699820704,857,94,0.1096849475,375.27,3.99,3,41.47,0.11
2023,2023-10-01,TABLET,US | Search | Microclover,20699820704,32,4,0.125,24.83,6.21,0,0,0
2023,2023-10-01,DESKTOP,US | Search | Product Ads,20523297503,3108,196,0.06306306306,410.62,2.1,5.79,137.78,0.34
2023,2023-10-01,MOBILE,US | Search | Product Ads,20523297503,3807,416,0.109272393,441.26,1.06,9.51,724.35,1.64
2023,2023-10-01,TABLET,US | Search | Product Ads,20523297503,215,19,0.08837209302,25.05,1.32,0,0,0
2023,2023-10-01,DESKTOP,US | Shopping | Microclover,20699820707,182,0,0.00%,0,0,0,0,0
2023,2023-10-01,MOBILE,US | Shopping | Microclover,20699820707,888,26,0.02927927928,51.54,1.98,0,0,0
2023,2023-10-01,TABLET,US | Shopping | Microclover,20699820707,18,0,0.00%,0,0,0,0,0
2023,2023-11-01,DESKTOP,California | PMax | ROAS,20481547139,39007,607,0.01556130951,768.35,1.27,50.87,2102.48,2.74
2023,2023-11-01,MOBILE,California | PMax | ROAS,20481547139,66929,1051,0.01570320788,664.99,0.63,52.4,1896,2.85
2023,2023-11-01,TABLET,California | PMax | ROAS,20481547139,1898,29,0.01527924131,22.07,0.76,2,21.14,0.96
2023,2023-11-01,CONNECTED_TV,California | PMax | ROAS,20481547139,119,0,0.00%,1.5,0,0,0,0
2023,2023-11-01,DESKTOP,Nat | PMax | Catch All,16503493089,89907,1113,0.01237945877,967.45,0.87,30.34,1758.64,1.82
2023,2023-11-01,MOBILE,Nat | PMax | Catch All,16503493089,196549,2785,0.01416949463,1097.28,0.39,50.99,2258.7,2.06
2023,2023-11-01,TABLET,Nat | PMax | Catch All,16503493089,5222,77,0.01474530831,34.27,0.45,1,1,0.03
2023,2023-11-01,CONNECTED_TV,Nat | PMax | Catch All,16503493089,695,0,0.00%,0.86,0,0,0,0
2023,2023-11-01,DESKTOP,Nat | PMax | Pasture Seed | ROAS,18022523001,99953,973,0.00973457525,789.57,0.81,29.67,2516.29,3.19
2023,2023-11-01,MOBILE,Nat | PMax | Pasture Seed | ROAS,18022523001,247728,2440,0.009849512368,990.11,0.41,42.65,2062.1,2.08
2023,2023-11-01,TABLET,Nat | PMax | Pasture Seed | ROAS,18022523001,5863,83,0.01415657513,36.61,0.44,2,12.55,0.34
2023,2023-11-01,CONNECTED_TV,Nat | PMax | Pasture Seed | ROAS,18022523001,194,0,0.00%,1.77,0,0,0,0
2023,2023-11-01,DESKTOP,Pacific Southwest | DSA | Honey Bee,20755812906,1,0,0.00%,0,0,0,0,0
2023,2023-11-01,MOBILE,Pacific Southwest | DSA | Honey Bee,20755812906,7,1,0.1428571429,6.84,6.84,0,0,0
2023,2023-11-01,DESKTOP,Pacific Southwest | PMax | Honey Bee,20755812909,90106,196,0.002175215857,1453.32,7.41,10.96,688.48,0.47
2023,2023-11-01,MOBILE,Pacific Southwest | PMax | Honey Bee,20755812909,167413,1341,0.008010130635,952.64,0.71,6.01,260.71,0.27
2023,2023-11-01,TABLET,Pacific Southwest | PMax | Honey Bee,20755812909,16755,60,0.003581020591,78.37,1.31,0,0,0
2023,2023-11-01,CONNECTED_TV,Pacific Southwest | PMax | Honey Bee,20755812909,27874,3,0.0001076271795,86.58,28.86,2,100.56,1.16
2023,2023-11-01,DESKTOP,Search | Brand | ROAS,187765054,664,329,0.4954819277,698.1,2.12,54.06,2227.2,3.19
2023,2023-11-01,MOBILE,Search | Brand | ROAS,187765054,701,407,0.5805991441,447.67,1.1,33.03,1321.39,2.95
2023,2023-11-01,TABLET,Search | Brand | ROAS,187765054,23,8,0.347826087,6.13,0.77,0,0,0
2023,2023-11-01,DESKTOP,Search | Categories (Top) | ROAS,20455141169,3532,268,0.07587768969,429.13,1.6,7.5,816.75,1.9
2023,2023-11-01,MOBILE,Search | Categories (Top) | ROAS,20455141169,6253,823,0.1316168239,541.79,0.66,13.07,1752.24,3.23
2023,2023-11-01,TABLET,Search | Categories (Top) | ROAS,20455141169,331,32,0.09667673716,27.25,0.85,0,0,0
2023,2023-11-01,DESKTOP,Shopping | grass | ROAS,13558031185,18293,168,0.009183840813,123.64,0.74,11.3,200.96,1.63
2023,2023-11-01,MOBILE,Shopping | grass | ROAS,13558031185,31237,254,0.008131382655,86.04,0.34,12.7,432.81,5.03
2023,2023-11-01,TABLET,Shopping | grass | ROAS,13558031185,1161,16,0.01378122308,6.5,0.41,1,8.69,1.34
2023,2023-11-01,DESKTOP,US | Display | RMK,15233962443,379876,80,0.0002105950363,565.01,7.06,9,455.27,0.81
2023,2023-11-01,MOBILE,US | Display | RMK,15233962443,257467,143,0.0005554109847,412.15,2.88,3,183.75,0.45
2023,2023-11-01,TABLET,US | Display | RMK,15233962443,18865,10,0.0005300821627,26.41,2.64,0,0,0
2023,2023-11-01,CONNECTED_TV,US | Display | RMK,15233962443,22,0,0.00%,0.05,0,0,0,0
2023,2023-11-01,DESKTOP,US | Search | Microclover,20699820704,243,26,0.1069958848,106.37,4.09,2,60.89,0.57
2023,2023-11-01,MOBILE,US | Search | Microclover,20699820704,419,53,0.1264916468,130.72,2.47,0,0,0
2023,2023-11-01,TABLET,US | Search | Microclover,20699820704,12,1,0.08333333333,0.67,0.67,0,0,0
2023,2023-11-01,DESKTOP,US | Shopping | Microclover,20699820707,72,2,0.02777777778,6.7,3.35,0,0,0
2023,2023-11-01,MOBILE,US | Shopping | Microclover,20699820707,319,12,0.03761755486,17.2,1.43,0,0,0
2023,2023-11-01,TABLET,US | Shopping | Microclover,20699820707,5,0,0.00%,0,0,0,0,0
2023,2023-12-01,DESKTOP,California | PMax | ROAS,20481547139,26109,339,0.0129840285,252.1,0.74,17.49,541.93,2.15
2023,2023-12-01,MOBILE,California | PMax | ROAS,20481547139,48513,676,0.01393440933,260.52,0.39,15.12,990.17,3.8
2023,2023-12-01,TABLET,California | PMax | ROAS,20481547139,1384,17,0.01228323699,5.31,0.31,1,1,0.19
2023,2023-12-01,CONNECTED_TV,California | PMax | ROAS,20481547139,161,0,0.00%,2.77,0,0,0,0
2023,2023-12-01,DESKTOP,Nat | PMax | Catch All,16503493089,36163,449,0.01241600531,305.18,0.68,6,161.28,0.53
2023,2023-12-01,MOBILE,Nat | PMax | Catch All,16503493089,74303,1150,0.01547716781,328.29,0.29,11.07,231.44,0.7
2023,2023-12-01,TABLET,Nat | PMax | Catch All,16503493089,2366,35,0.01479289941,12.93,0.37,0,0,0
2023,2023-12-01,CONNECTED_TV,Nat | PMax | Catch All,16503493089,507,0,0.00%,3.69,0,0,0,0
2023,2023-12-01,DESKTOP,Nat | PMax | Pasture Seed | ROAS,18022523001,48192,566,0.01174468792,272.56,0.48,18.53,819.64,3.01
2023,2023-12-01,MOBILE,Nat | PMax | Pasture Seed | ROAS,18022523001,130524,1422,0.01089454813,385.28,0.27,23,1850.4,4.8
2023,2023-12-01,TABLET,Nat | PMax | Pasture Seed | ROAS,18022523001,3407,33,0.00968594071,8.1,0.25,1,20.15,2.49
2023,2023-12-01,CONNECTED_TV,Nat | PMax | Pasture Seed | ROAS,18022523001,355,0,0.00%,5.09,0,0,0,0
2023,2023-12-01,DESKTOP,Search | Brand | ROAS,187765054,535,271,0.5065420561,518.2,1.91,27.01,1630.99,3.15
2023,2023-12-01,MOBILE,Search | Brand | ROAS,187765054,656,414,0.631097561,343.51,0.83,15.84,1171.21,3.41
2023,2023-12-01,TABLET,Search | Brand | ROAS,187765054,10,2,0.2,1.51,0.75,0,0,0
2023,2023-12-01,DESKTOP,Search | Categories (Top) | ROAS,20455141169,796,65,0.08165829146,55.15,0.85,2.19,546.2,9.9
2023,2023-12-01,MOBILE,Search | Categories (Top) | ROAS,20455141169,1733,205,0.1182919792,69.7,0.34,0,0,0
2023,2023-12-01,TABLET,Search | Categories (Top) | ROAS,20455141169,90,4,0.04444444444,3.02,0.76,0,0,0
2023,2023-12-01,DESKTOP,Shopping | grass | ROAS,13558031185,16027,146,0.009109627504,60.98,0.42,5.98,94.37,1.55
2023,2023-12-01,MOBILE,Shopping | grass | ROAS,13558031185,30516,277,0.0090772054,67.83,0.24,4,24.56,0.36
2023,2023-12-01,TABLET,Shopping | grass | ROAS,13558031185,1111,5,0.004500450045,1.62,0.32,0,0,0
2023,2023-12-01,DESKTOP,US | Display | RMK,15233962443,344136,61,0.0001772555036,526.48,8.63,2,79.35,0.15
2023,2023-12-01,MOBILE,US | Display | RMK,15233962443,280797,118,0.0004202324099,448.95,3.8,1,12.66,0.03
2023,2023-12-01,TABLET,US | Display | RMK,15233962443,19901,11,0.0005527360434,28.13,2.56,0,0,0
2023,2023-12-01,CONNECTED_TV,US | Display | RMK,15233962443,16,0,0.00%,0.03,0,0,0,0
2024,2024-01-01,DESKTOP,California | PMax | ROAS,20481547139,106154,1184,1.12%,1204.39,1.02,49.85,3308.55,2.75
2024,2024-01-01,MOBILE,California | PMax | ROAS,20481547139,192877,2250,1.17%,1083.96,0.48,66.02,2440.82,2.25
2024,2024-01-01,TABLET,California | PMax | ROAS,20481547139,5968,66,1.11%,33.49,0.51,1,10.91,0.33
2024,2024-01-01,CONNECTED_TV,California | PMax | ROAS,20481547139,567,0,0.00%,10.81,0,1,16.05,1.48
2024,2024-01-01,DESKTOP,Nat | PMax | Catch All,16503493089,117824,1232,1.05%,872.68,0.71,29.24,1108.46,1.27
2024,2024-01-01,MOBILE,Nat | PMax | Catch All,16503493089,218375,2615,1.20%,910.64,0.35,37.51,2225.93,2.44
2024,2024-01-01,TABLET,Nat | PMax | Catch All,16503493089,7490,128,1.71%,59.29,0.46,2,114.11,1.92
2024,2024-01-01,CONNECTED_TV,Nat | PMax | Catch All,16503493089,1223,0,0.00%,7.24,0,0,0,0
2024,2024-01-01,DESKTOP,Nat | PMax | Pasture Seed | ROAS,18022523001,268833,2323,0.86%,1871.34,0.81,70.06,2356.29,1.26
2024,2024-01-01,MOBILE,Nat | PMax | Pasture Seed | ROAS,18022523001,771304,7187,0.93%,2915.57,0.41,88.83,5228.85,1.79
2024,2024-01-01,TABLET,Nat | PMax | Pasture Seed | ROAS,18022523001,22312,199,0.89%,100.98,0.51,1,5.22,0.05
2024,2024-01-01,CONNECTED_TV,Nat | PMax | Pasture Seed | ROAS,18022523001,891,0,0.00%,8,0,0,0,0
2024,2024-01-01,DESKTOP,Search | Brand | ROAS,187765054,748,368,49.20%,702.65,1.91,48.32,3297.14,4.69
2024,2024-01-01,MOBILE,Search | Brand | ROAS,187765054,772,406,52.59%,312.02,0.77,21.05,1271.62,4.08
2024,2024-01-01,TABLET,Search | Brand | ROAS,187765054,28,15,53.57%,8.74,0.58,2,53.36,6.11
2024,2024-01-01,DESKTOP,Search | Categories (Top) | ROAS,20455141169,1214,115,9.47%,168.62,1.47,5,930.82,5.52
2024,2024-01-01,MOBILE,Search | Categories (Top) | ROAS,20455141169,2886,405,14.03%,181.12,0.45,1.19,166.25,0.92
2024,2024-01-01,TABLET,Search | Categories (Top) | ROAS,20455141169,137,15,10.95%,9.31,0.62,0,0,0
2024,2024-01-01,DESKTOP,Shopping | grass | ROAS,13558031185,102299,634,0.62%,474.93,0.75,18.01,302.42,0.64
2024,2024-01-01,MOBILE,Shopping | grass | ROAS,13558031185,209093,1483,0.71%,624.82,0.42,17.04,1398.21,2.24
2024,2024-01-01,TABLET,Shopping | grass | ROAS,13558031185,7289,47,0.64%,16.58,0.35,2,142.54,8.6
2024,2024-01-01,DESKTOP,US | Display | RMK,15233962443,389412,92,0.02%,508.51,5.53,5,1724.27,3.39
2024,2024-01-01,MOBILE,US | Display | RMK,15233962443,332309,196,0.06%,470.86,2.4,2,46.33,0.1
2024,2024-01-01,TABLET,US | Display | RMK,15233962443,19305,14,0.07%,24.26,1.73,0,0,0
2024,2024-01-01,CONNECTED_TV,US | Display | RMK,15233962443,24,0,0.00%,0.05,0,0,0,0
2024,2024-02-01,DESKTOP,California | PMax | ROAS,20481547139,173459,1668,0.96%,2230.68,1.34,70.42,4066.67,1.82
2024,2024-02-01,MOBILE,California | PMax | ROAS,20481547139,365190,3615,0.99%,2484.07,0.69,81.08,5585.21,2.25
2024,2024-02-01,TABLET,California | PMax | ROAS,20481547139,11382,105,0.92%,89.81,0.86,2.7,112.02,1.25
2024,2024-02-01,CONNECTED_TV,California | PMax | ROAS,20481547139,254,0,0.00%,5.44,0,1,5.78,1.06
2024,2024-02-01,DESKTOP,Nat | PMax | Catch All,16503493089,241312,2633,1.09%,2479.24,0.94,65.31,4953.4,2
2024,2024-02-01,MOBILE,Nat | PMax | Catch All,16503493089,529887,6464,1.22%,3057.68,0.47,90.51,6227.38,2.04
2024,2024-02-01,TABLET,Nat | PMax | Catch All,16503493089,17537,239,1.36%,151.81,0.64,5,555,3.66
2024,2024-02-01,CONNECTED_TV,Nat | PMax | Catch All,16503493089,844,0,0.00%,3.88,0,1,26.12,6.74
2024,2024-02-01,DESKTOP,Nat | PMax | Pasture Seed | ROAS,18022523001,619364,4788,0.77%,5724.95,1.2,174.75,14857.78,2.6
2024,2024-02-01,MOBILE,Nat | PMax | Pasture Seed | ROAS,18022523001,2012165,16578,0.82%,9369.99,0.57,300.27,22399.37,2.39
2024,2024-02-01,TABLET,Nat | PMax | Pasture Seed | ROAS,18022523001,54255,403,0.74%,233.03,0.58,3.28,232.78,1
2024,2024-02-01,CONNECTED_TV,Nat | PMax | Pasture Seed | ROAS,18022523001,936,0,0.00%,20.47,0,0,0,0
2024,2024-02-01,DESKTOP,Search | Brand | ROAS,187765054,1070,574,53.64%,1235.48,2.15,86.18,7375.69,5.97
2024,2024-02-01,MOBILE,Search | Brand | ROAS,187765054,1210,634,52.40%,496.53,0.78,59.46,4368.68,8.8
2024,2024-02-01,TABLET,Search | Brand | ROAS,187765054,57,32,56.14%,64.42,2.01,3,465.49,7.23
2024,2024-02-01,DESKTOP,Search | Categories (Top) | ROAS,20455141169,15265,1242,8.14%,2192.43,1.77,46.05,5211.86,2.38
2024,2024-02-01,MOBILE,Search | Categories (Top) | ROAS,20455141169,29053,3283,11.30%,2347.19,0.71,69.2,8895.64,3.79
2024,2024-02-01,TABLET,Search | Categories (Top) | ROAS,20455141169,1508,131,8.69%,131.65,1,5,354.35,2.69
2024,2024-02-01,DESKTOP,Shopping | grass | ROAS,13558031185,229571,1373,0.60%,1379.37,1,40.02,1529.6,1.11
2024,2024-02-01,MOBILE,Shopping | grass | ROAS,13558031185,559702,3948,0.71%,2049.11,0.52,50.94,3438.16,1.68
2024,2024-02-01,TABLET,Shopping | grass | ROAS,13558031185,17563,114,0.65%,59.72,0.52,0,0,0
2024,2024-02-01,DESKTOP,US | Display | RMK,15233962443,387827,110,0.03%,541.21,4.92,7,637.19,1.18
2024,2024-02-01,MOBILE,US | Display | RMK,15233962443,299205,206,0.07%,440.09,2.14,3,101.75,0.23
2024,2024-02-01,TABLET,US | Display | RMK,15233962443,17674,9,0.05%,22.39,2.49,0,0,0
2024,2024-02-01,CONNECTED_TV,US | Display | RMK,15233962443,12,0,0.00%,0.04,0,0,0,0
2024,2024-03-01,DESKTOP,California | PMax | ROAS,20481547139,310883,2744,0.88%,3678.86,1.34,105.19,12783.97,3.47
2024,2024-03-01,MOBILE,California | PMax | ROAS,20481547139,743450,6551,0.88%,4508.17,0.69,105.96,10797.25,2.4
2024,2024-03-01,TABLET,California | PMax | ROAS,20481547139,25897,198,0.76%,158.75,0.8,3.82,537.73,3.39
2024,2024-03-01,CONNECTED_TV,California | PMax | ROAS,20481547139,107,0,0.00%,1.48,0,0,0,0
2024,2024-03-01,DESKTOP,Nat | PMax | Catch All,16503493089,340027,3497,1.03%,3280.83,0.94,90.36,15352.38,4.68
2024,2024-03-01,MOBILE,Nat | PMax | Catch All,16503493089,842522,9847,1.17%,4413.87,0.45,125.79,17750.06,4.02
2024,2024-03-01,TABLET,Nat | PMax | Catch All,16503493089,34841,319,0.92%,164.84,0.52,3.66,288.61,1.75
2024,2024-03-01,CONNECTED_TV,Nat | PMax | Catch All,16503493089,819,0,0.00%,4.88,0,0,0,0
2024,2024-03-01,DESKTOP,Nat | PMax | Pasture Seed | ROAS,18022523001,772753,5808,0.75%,7059.57,1.22,151.03,23420.81,3.32
2024,2024-03-01,MOBILE,Nat | PMax | Pasture Seed | ROAS,18022523001,2702354,21334,0.79%,12982.19,0.61,291.77,51107.18,3.94
2024,2024-03-01,TABLET,Nat | PMax | Pasture Seed | ROAS,18022523001,75675,489,0.65%,308.97,0.63,2.05,87.06,0.28
2024,2024-03-01,CONNECTED_TV,Nat | PMax | Pasture Seed | ROAS,18022523001,767,0,0.00%,12.54,0,0,0,0
2024,2024-03-01,DESKTOP,Search | Brand | ROAS,187765054,2194,904,41.20%,2311.57,2.56,138.42,24481.44,10.59
2024,2024-03-01,MOBILE,Search | Brand | ROAS,187765054,3858,1411,36.57%,1480.95,1.05,90.34,16486.73,11.13
2024,2024-03-01,TABLET,Search | Brand | ROAS,187765054,135,50,37.04%,58.22,1.16,5.6,478.85,8.22
2024,2024-03-01,DESKTOP,Search | Categories (Top) | ROAS,20455141169,30572,2292,7.50%,4510.56,1.97,81.73,22900.61,5.08
2024,2024-03-01,MOBILE,Search | Categories (Top) | ROAS,20455141169,58935,6010,10.20%,4650.5,0.77,84.37,14779.81,3.18
2024,2024-03-01,TABLET,Search | Categories (Top) | ROAS,20455141169,2437,202,8.29%,211.4,1.05,3.09,335.85,1.59
2024,2024-03-01,DESKTOP,Shopping | grass | ROAS,13558031185,342437,2093,0.61%,2023.06,0.97,45.82,6048.68,2.99
2024,2024-03-01,MOBILE,Shopping | grass | ROAS,13558031185,942191,6399,0.68%,3449.82,0.54,73.08,7305.24,2.12
2024,2024-03-01,TABLET,Shopping | grass | ROAS,13558031185,29938,176,0.59%,90.08,0.51,0,0,0
2024,2024-03-01,DESKTOP,US | Display | RMK,15233962443,253148,53,0.02%,367.7,6.94,0,0,0
2024,2024-03-01,MOBILE,US | Display | RMK,15233962443,152778,91,0.06%,226.64,2.49,0,0,0
2024,2024-03-01,TABLET,US | Display | RMK,15233962443,10716,10,0.09%,13.97,1.4,0,0,0
2024,2024-03-01,CONNECTED_TV,US | Display | RMK,15233962443,15,0,0.00%,0.05,0,0,0,0
2024,2024-04-01,DESKTOP,California | PMax | ROAS,20481547139,117675,1315,1.12%,1807.96,1.37,26.81,3967.07,2.19
2024,2024-04-01,MOBILE,California | PMax | ROAS,20481547139,272717,3010,1.10%,1939.97,0.64,31.37,2807.1,1.45
2024,2024-04-01,TABLET,California | PMax | ROAS,20481547139,11472,88,0.77%,76.16,0.87,1,17.73,0.23
2024,2024-04-01,CONNECTED_TV,California | PMax | ROAS,20481547139,136,0,0.00%,1.61,0,0,0,0
2024,2024-04-01,DESKTOP,DGen | Rmk | Max Conv,21159231991,13005,15,0.12%,411.37,27.42,2,57.55,0.14
2024,2024-04-01,MOBILE,DGen | Rmk | Max Conv,21159231991,113750,2312,2.03%,1063.34,0.46,3,538.39,0.51
2024,2024-04-01,TABLET,DGen | Rmk | Max Conv,21159231991,2340,9,0.38%,41.61,4.62,0,0,0
2024,2024-04-01,CONNECTED_TV,DGen | Rmk | Max Conv,21159231991,7,0,0.00%,0,0,0,0,0
2024,2024-04-01,DESKTOP,Nat | PMax | Catch All,16503493089,197986,2091,1.06%,2119.1,1.01,30.98,8193.94,3.87
2024,2024-04-01,MOBILE,Nat | PMax | Catch All,16503493089,462760,5468,1.18%,2551.06,0.47,45.22,7284.26,2.86
2024,2024-04-01,TABLET,Nat | PMax | Catch All,16503493089,26034,131,0.50%,63.95,0.49,0.59,91.83,1.44
2024,2024-04-01,CONNECTED_TV,Nat | PMax | Catch All,16503493089,225,0,0.00%,0.74,0,0,0,0
2024,2024-04-01,DESKTOP,Nat | PMax | Pasture Seed | ROAS,18022523001,386201,3414,0.88%,3781.24,1.11,88.53,19385.32,5.13
2024,2024-04-01,MOBILE,Nat | PMax | Pasture Seed | ROAS,18022523001,1212720,10577,0.87%,5605.01,0.53,113.1,13552.17,2.42
2024,2024-04-01,TABLET,Nat | PMax | Pasture Seed | ROAS,18022523001,40631,284,0.70%,184.83,0.65,2.04,1110.94,6.01
2024,2024-04-01,CONNECTED_TV,Nat | PMax | Pasture Seed | ROAS,18022523001,190,0,0.00%,2.82,0,0,0,0
2024,2024-04-01,DESKTOP,Search | Brand | ROAS,187765054,3978,561,14.10%,1446.27,2.58,41.11,7549.75,5.22
2024,2024-04-01,MOBILE,Search | Brand | ROAS,187765054,5393,806,14.95%,828.44,1.03,23.65,5413.23,6.53
2024,2024-04-01,TABLET,Search | Brand | ROAS,187765054,236,34,14.41%,41.95,1.23,1,257.88,6.15
2024,2024-04-01,DESKTOP,Search | Categories (Top) | ROAS,20455141169,32019,2064,6.45%,4423.3,2.14,40.29,8387.4,1.9
2024,2024-04-01,MOBILE,Search | Categories (Top) | ROAS,20455141169,63996,5084,7.94%,5373.39,1.06,47.64,6834.3,1.27
2024,2024-04-01,TABLET,Search | Categories (Top) | ROAS,20455141169,2181,139,6.37%,182.27,1.31,1,117.88,0.65
2024,2024-04-01,DESKTOP,Shopping | grass | ROAS,13558031185,84872,509,0.60%,331.66,0.65,6.71,623.52,1.88
2024,2024-04-01,MOBILE,Shopping | grass | ROAS,13558031185,226763,1595,0.70%,562.36,0.35,16.75,947.41,1.68
2024,2024-04-01,TABLET,Shopping | grass | ROAS,13558031185,8865,41,0.46%,28.86,0.7,2,83.46,2.89
2024,2024-04-01,DESKTOP,US | Display | RMK,15233962443,189879,51,0.03%,276.7,5.43,0,0,0
2024,2024-04-01,MOBILE,US | Display | RMK,15233962443,108545,62,0.06%,163.04,2.63,0,0,0
2024,2024-04-01,TABLET,US | Display | RMK,15233962443,7154,5,0.07%,9.59,1.92,0,0,0
2024,2024-04-01,CONNECTED_TV,US | Display | RMK,15233962443,9,0,0.00%,0.03,0,0,0,0
2024,2024-05-01,DESKTOP,California | PMax | ROAS,20481547139,86547,940,1.09%,899.36,0.96,16.97,2525.43,2.81
2024,2024-05-01,MOBILE,California | PMax | ROAS,20481547139,201129,2432,1.21%,1081.18,0.44,19.07,1941.67,1.8
2024,2024-05-01,TABLET,California | PMax | ROAS,20481547139,8229,54,0.66%,18.45,0.34,0,0.01,0
2024,2024-05-01,CONNECTED_TV,California | PMax | ROAS,20481547139,7,0,0.00%,0.09,0,0,0,0
